province_state,country_region,confirmed,deaths
Chandigarh,India,93785,1165
Chandigarh,India,67214,1080
Chandigarh,India,65209,819
Chandigarh,India,99336,1181
Chandigarh,India,65515,820
Chandigarh,India,52633,599
Chandigarh,India,332,5
Chandigarh,India,4155,52
Chandigarh,India,20251,327
Chandigarh,India,99147,1181
Chandigarh,India,21322,348
Chandigarh,India,74475,1086
Chandigarh,India,489,6
Chandigarh,India,91608,1163
Chandigarh,India,61862,809
Chandigarh,India,21293,347
Chandigarh,India,47552,541
Chandigarh,India,21500,350
Chandigarh,India,92200,1165
Chandigarh,India,91929,1165
Chandigarh,India,95260,1165
Chandigarh,India,94760,1165
Chandigarh,India,17409,277
Chandigarh,India,65380,820
Chandigarh,India,717,12
Chandigarh,India,65247,820
Chandigarh,India,92570,1165
Chandigarh,India,2515,31
Chandigarh,India,14528,227
Chandigarh,India,61916,809
Chandigarh,India,65099,813
Chandigarh,India,39513,440
Chandigarh,India,18113,293
Chandigarh,India,13331,197
Chandigarh,India,65673,1076
Chandigarh,India,21184,344
Chandigarh,India,91966,1165
Chandigarh,India,92022,1165
Chandigarh,India,65108,814
Chandigarh,India,65478,820
Chandigarh,India,65162,818
Chandigarh,India,19266,313
Chandigarh,India,32878,408
Chandigarh,India,98358,1177
Chandigarh,India,65235,819
Chandigarh,India,91296,1151
Chandigarh,India,22238,355
Chandigarh,India,92515,1165
Chandigarh,India,99333,1181
Chandigarh,India,99297,1181
Chandigarh,India,65678,1076
Chandigarh,India,58129,692
Chandigarh,India,99103,1181
Chandigarh,India,20564,330
Chandigarh,India,27256,380
Chandigarh,India,14476,226
Chandigarh,India,61978,811
Chandigarh,India,97135,1171
Chandigarh,India,93057,1165
Chandigarh,India,425,6
Chandigarh,India,11212,145
Chandigarh,India,21220,345
Chandigarh,India,66061,1079
Chandigarh,India,99260,1181
Chandigarh,India,65302,820
Chandigarh,India,91732,1165
Chandigarh,India,24220,361
Chandigarh,India,21203,344
Chandigarh,India,1079,18
Chandigarh,India,65224,819
Chandigarh,India,92156,1165
Chandigarh,India,65297,820
Chandigarh,India,61403,806
Chandigarh,India,65415,820
Chandigarh,India,61938,809
Chandigarh,India,62056,812
Chandigarh,India,92920,1165
Chandigarh,India,323,5
Chandigarh,India,95748,1165
Chandigarh,India,65279,820
Chandigarh,India,12922,186
Chandigarh,India,20147,325
Chandigarh,India,15134,234
Chandigarh,India,96256,1169
Chandigarh,India,92735,1165
Chandigarh,India,99289,1181
Chandigarh,India,61110,792
Chandigarh,India,99318,1181
Chandigarh,India,20664,332
Chandigarh,India,65443,820
Chandigarh,India,91776,1165
Chandigarh,India,60862,781
Chandigarh,India,98526,1179
Chandigarh,India,65731,1078
Chandigarh,India,65114,814
Chandigarh,India,3376,41
Chandigarh,India,91920,1165
Chandigarh,India,14418,226
Chandigarh,India,31167,400
Chandigarh,India,65071,812
Chandigarh,India,98878,1181
Chandigarh,India,65366,820
Chandigarh,India,887,13
Chandigarh,India,65145,816
Chandigarh,India,20623,330
Chandigarh,India,98142,1177
Chandigarh,India,99317,1181
Chandigarh,India,91019,1144
Chandigarh,India,99323,1181
Chandigarh,India,65362,820
Chandigarh,India,94348,1165
Chandigarh,India,61430,806
Chandigarh,India,15804,248
Chandigarh,India,65659,1076
Chandigarh,India,30341,396
Chandigarh,India,1595,25
Chandigarh,India,24017,360
Chandigarh,India,20979,335
Chandigarh,India,358,6
Chandigarh,India,65351,820
Chandigarh,India,54043,617
Chandigarh,India,555,7
Chandigarh,India,91567,1161
Chandigarh,India,33309,410
Chandigarh,India,85692,1102
Chandigarh,India,61927,809
Chandigarh,India,93604,1165
Chandigarh,India,90008,1129
Chandigarh,India,65325,820
Chandigarh,India,92168,1165
Chandigarh,India,91882,1165
Chandigarh,India,61965,811
Chandigarh,India,15886,250
Chandigarh,India,65376,820
Chandigarh,India,61780,809
Chandigarh,India,61922,809
Chandigarh,India,21133,341
Chandigarh,India,94589,1165
Chandigarh,India,61953,811
Chandigarh,India,13162,191
Chandigarh,India,65796,1079
Chandigarh,India,96413,1169
Chandigarh,India,77628,1087
Chandigarh,India,423,6
Chandigarh,India,15636,246
Chandigarh,India,3209,40
Chandigarh,India,57737,680
Chandigarh,India,61889,809
Chandigarh,India,21238,346
Chandigarh,India,91933,1165
Chandigarh,India,737,12
Chandigarh,India,91989,1165
Chandigarh,India,45976,518
Chandigarh,India,22697,357
Chandigarh,India,91880,1165
Chandigarh,India,51857,585
Chandigarh,India,99299,1181
Chandigarh,India,99264,1181
Chandigarh,India,16848,265
Chandigarh,India,65478,820
Chandigarh,India,404,6
Chandigarh,India,99095,1181
Chandigarh,India,97244,1171
Chandigarh,India,5065,63
Chandigarh,India,19936,321
Chandigarh,India,99332,1181
Chandigarh,India,30743,399
Chandigarh,India,91520,1160
Chandigarh,India,99337,1181
Chandigarh,India,91712,1165
Chandigarh,India,65965,1079
Chandigarh,India,435,6
Chandigarh,India,99330,1181
Chandigarh,India,61687,808
Chandigarh,India,27853,382
Chandigarh,India,15543,244
Chandigarh,India,13260,192
Chandigarh,India,59577,735
Chandigarh,India,18572,300
Chandigarh,India,92147,1165
Chandigarh,India,65232,819
Chandigarh,India,65394,820
Chandigarh,India,92323,1165
Chandigarh,India,62045,811
Chandigarh,India,3985,45
Chandigarh,India,65633,1076
Chandigarh,India,978,14
Chandigarh,India,99280,1181
Chandigarh,India,97981,1175
Chandigarh,India,99324,1181
Chandigarh,India,65160,817
Chandigarh,India,7542,92
Chandigarh,India,20415,329
Chandigarh,India,11816,158
Chandigarh,India,93552,1165
Chandigarh,India,65299,820
Chandigarh,India,65219,819
Chandigarh,India,15249,237
Chandigarh,India,5268,68
Chandigarh,India,18322,297
Chandigarh,India,12985,188
Chandigarh,India,65323,820
Chandigarh,India,92984,1165
Chandigarh,India,61965,811
Chandigarh,India,460,6
Chandigarh,India,1206,20
Chandigarh,India,99124,1181
Chandigarh,India,99216,1181
Chandigarh,India,61997,811
Chandigarh,India,99253,1181
Chandigarh,India,20855,334
Chandigarh,India,98997,1181
Chandigarh,India,67755,1080
Chandigarh,India,12445,174
Chandigarh,India,53393,609
Chandigarh,India,99337,1181
Chandigarh,India,86260,1103
Chandigarh,India,14702,229
Chandigarh,India,17828,287
Chandigarh,India,90298,1132
Chandigarh,India,33934,413
Chandigarh,India,21839,353
Chandigarh,India,61794,809
Chandigarh,India,99181,1181
Chandigarh,India,91954,1165
Chandigarh,India,65273,820
Chandigarh,India,13743,209
Chandigarh,India,65356,820
Chandigarh,India,19073,308
Chandigarh,India,65277,820
Chandigarh,India,69388,1081
Chandigarh,India,65391,820
Chandigarh,India,99299,1181
Chandigarh,India,65764,1078
Chandigarh,India,98681,1181
Chandigarh,India,95046,1165
Chandigarh,India,59922,745
Chandigarh,India,90610,1137
Chandigarh,India,94072,1165
Chandigarh,India,97809,1174
Chandigarh,India,91860,1165
Chandigarh,India,20749,334
Chandigarh,India,99151,1181
Chandigarh,India,99325,1181
Chandigarh,India,65515,820
Chandigarh,India,65355,820
Chandigarh,India,21088,339
Chandigarh,India,91976,1165
Chandigarh,India,12820,182
Chandigarh,India,65320,820
Chandigarh,India,65195,818
Chandigarh,India,61740,809
Chandigarh,India,92235,1165
Chandigarh,India,93378,1165
Chandigarh,India,61581,807
Chandigarh,India,99241,1181
Chandigarh,India,29943,393
Chandigarh,India,92069,1165
Chandigarh,India,91911,1165
Chandigarh,India,62024,811
Chandigarh,India,65465,820
Chandigarh,India,55987,641
Bihar,India,725455,9649
Bihar,India,270392,1588
Bihar,India,378442,2010
Bihar,India,725932,9660
Bihar,India,258787,1479
Bihar,India,850664,12302
Bihar,India,830585,12256
Bihar,India,805751,12173
Bihar,India,850151,12300
Bihar,India,141441,646
Bihar,India,57024,329
Bihar,India,721114,9578
Bihar,India,228511,1209
Bihar,India,830391,12255
Bihar,India,726156,9662
Bihar,India,724169,9635
Bihar,India,830754,12256
Bihar,India,820513,12211
Bihar,India,845408,12287
Bihar,India,726042,9661
Bihar,India,830124,12255
Bihar,India,832946,12260
Bihar,India,831610,12256
Bihar,India,827312,12236
Bihar,India,722527,9601
Bihar,India,838900,12270
Bihar,India,262066,1534
Bihar,India,818859,12205
Bihar,India,138349,621
Bihar,India,723999,9630
Bihar,India,724081,9632
Bihar,India,830448,12256
Bihar,India,726405,12094
Bihar,India,243281,1329
Bihar,India,14575,119
Bihar,India,726157,9662
Bihar,India,10249,70
Bihar,India,847411,12292
Bihar,India,850890,12302
Bihar,India,830494,12256
Bihar,India,850443,12302
Bihar,India,295171,1651
Bihar,India,205945,1003
Bihar,India,10471,77
Bihar,India,851288,12302
Bihar,India,262668,1543
Bihar,India,725971,9661
Bihar,India,829856,12255
Bihar,India,851207,12302
Bihar,India,263569,1559
Bihar,India,850549,12302
Bihar,India,262464,1540
Bihar,India,830838,12256
Bihar,India,454464,2480
Bihar,India,601650,3357
Bihar,India,724719,9642
Bihar,India,190740,925
Bihar,India,830321,12255
Bihar,India,726250,12090
Bihar,India,845130,12285
Bihar,India,261511,1520
Bihar,India,201196,972
Bihar,India,153568,785
Bihar,India,830506,12256
Bihar,India,238106,1295
Bihar,India,725728,9654
Bihar,India,71304,369
Bihar,India,709093,5268
Bihar,India,252584,1403
Bihar,India,830471,12256
Bihar,India,831034,12256
Bihar,India,591476,3282
Bihar,India,695726,4746
Bihar,India,830547,12256
Bihar,India,239322,1300
Bihar,India,826575,12234
Bihar,India,726182,9663
Bihar,India,830768,12256
Bihar,India,722746,9612
Bihar,India,263051,1552
Bihar,India,664115,4039
Bihar,India,830572,12256
Bihar,India,830666,12256
Bihar,India,184038,904
Bihar,India,830464,12256
Bihar,India,843595,12284
Bihar,India,725369,9646
Bihar,India,726102,9661
Bihar,India,725918,9659
Bihar,India,251348,1393
Bihar,India,830373,12255
Bihar,India,273830,1595
Bihar,India,829619,12255
Bihar,India,220099,1129
Bihar,India,830491,12256
Bihar,India,725694,9653
Bihar,India,715730,9452
Bihar,India,265194,1573
Bihar,India,255700,1434
Bihar,India,12570,104
Bihar,India,726054,9661
Bihar,India,831917,12257
Bihar,India,725901,9659
Bihar,India,815705,12197
Bihar,India,830676,12256
Bihar,India,851014,12302
Bihar,India,497640,2739
Bihar,India,725794,9658
Bihar,India,365770,1956
Bihar,India,849104,12297
Bihar,India,263025,1551
Bihar,India,830512,12256
Bihar,India,830773,12256
Bihar,India,726138,9661
Bihar,India,851156,12302
Bihar,India,851350,12302
Bihar,India,726209,9663
Bihar,India,59328,330
Bihar,India,13189,107
Bihar,India,830736,12256
Bihar,India,846036,12287
Bihar,India,851292,12302
Bihar,India,851236,12302
Bihar,India,725820,9658
Bihar,India,186441,912
Bihar,India,827820,12243
Bihar,India,145832,735
Bihar,India,269312,1586
Bihar,India,719939,9557
Bihar,India,829332,12253
Bihar,India,726341,12091
Bihar,India,208377,1019
Bihar,India,265527,1576
Bihar,India,851323,12302
Bihar,India,64770,355
Bihar,India,849523,12297
Bihar,India,264409,1569
Bihar,India,698329,4845
Bihar,India,830606,12256
Bihar,India,831368,12256
Bihar,India,101551,450
Bihar,India,850950,12302
Bihar,India,160871,836
Bihar,India,7612,53
Bihar,India,28952,217
Bihar,India,830428,12256
Bihar,India,725497,9649
Bihar,India,263770,1563
Bihar,India,830245,12255
Bihar,India,713879,5424
Bihar,India,172854,874
Bihar,India,262779,1547
Bihar,India,33926,220
Bihar,India,8209,57
Bihar,India,244386,1337
Bihar,India,264198,1567
Bihar,India,123198,514
Bihar,India,726376,12093
Bihar,India,830364,12255
Bihar,India,846906,12292
Bihar,India,847881,12292
Bihar,India,227018,1194
Bihar,India,203457,990
Bihar,India,717949,9514
Bihar,India,726237,12090
Bihar,India,830890,12256
Bihar,India,844676,12285
Bihar,India,253695,1415
Bihar,India,830416,12255
Bihar,India,725753,9655
Bihar,India,842469,12282
Bihar,India,726204,9663
Bihar,India,721914,9588
Bihar,India,851147,12302
Bihar,India,263158,1554
Bihar,India,722282,9594
Bihar,India,723147,9618
Bihar,India,256309,1443
Bihar,India,704173,5052
Bihar,India,829457,12253
Bihar,India,830734,12256
Bihar,India,725672,9652
Bihar,India,829953,12255
Bihar,India,342059,1841
Bihar,India,248351,1371
Bihar,India,851325,12302
Bihar,India,714590,5458
Bihar,India,851256,12302
Bihar,India,258414,1468
Bihar,India,830493,12256
Bihar,India,10954,80
Bihar,India,726379,12094
Bihar,India,725745,9654
Bihar,India,726418,12094
Bihar,India,847569,12292
Bihar,India,259858,1508
Bihar,India,264955,1572
Bihar,India,838483,12270
Bihar,India,112437,487
Bihar,India,716296,9466
Bihar,India,119529,503
Bihar,India,834964,12262
Bihar,India,726129,9661
Bihar,India,830439,12256
Bihar,India,7825,55
Bihar,India,261942,1531
Bihar,India,851215,12302
Bihar,India,484106,2642
Bihar,India,249912,1383
Bihar,India,851099,12302
Bihar,India,725784,9657
Bihar,India,213085,1065
Bihar,India,229544,1221
Bihar,India,247108,1362
Bihar,India,262974,1550
Bihar,India,848762,12295
Bihar,India,726219,9663
Bihar,India,200103,967
Bihar,India,830653,12256
Bihar,India,851320,12302
Bihar,India,762458,12114
Bihar,India,48477,282
Bihar,India,242660,1325
Bihar,India,651909,3832
Bihar,India,851226,12302
Bihar,India,262009,1532
Bihar,India,223346,1156
Bihar,India,850641,12302
Bihar,India,264604,1571
Bihar,India,834542,12262
Bihar,India,726125,9661
Bihar,India,830691,12256
Bihar,India,851079,12302
Bihar,India,259936,1510
Bihar,India,262937,1549
Bihar,India,848883,12297
Bihar,India,724791,9643
Bihar,India,830334,12255
Bihar,India,232235,1243
Bihar,India,390801,2087
Bihar,India,725483,9649
Bihar,India,808754,12183
Bihar,India,725922,9660
Bihar,India,67788,363
Bihar,India,271919,1591
Bihar,India,178702,888
Bihar,India,831494,12256
Bihar,India,726036,9661
Bihar,India,762458,12114
Bihar,India,830579,12256
Bihar,India,258638,1476
Bihar,India,41244,253
Bihar,India,645015,3743
Bihar,India,845288,12287
Bihar,India,833172,12260
Bihar,India,830763,12256
Bihar,India,721299,9579
Bihar,India,215327,1084
Bihar,India,827547,12239
Bihar,India,158285,822
Bihar,India,235839,1274
Bihar,India,716728,9484
Bihar,India,851321,12302
Bihar,India,726185,9663
Bihar,India,830478,12256
Bihar,India,164051,855
Bihar,India,840877,12277
Bihar,India,850514,12302
Bihar,India,829713,12255
Bihar,India,723695,9625
Bihar,India,830524,12256
Bihar,India,850590,12302
Bihar,India,725881,9658
Bihar,India,235152,1268
Bihar,India,261092,1518
Bihar,India,726149,9661
Bihar,India,403596,2155
Bihar,India,781717,12127
Bihar,India,837635,12268
Bihar,India,850626,12302
Bihar,India,721654,9584
Bihar,India,259373,1495
Bihar,India,830526,12256
Bihar,India,830401,12255
Bihar,India,262864,1548
Bihar,India,21764,197
Bihar,India,174071,878
Bihar,India,850342,12300
Bihar,India,149027,761
Bihar,India,331604,1790
Bihar,India,725894,9659
Bihar,India,724917,9644
Bihar,India,262597,1541
Bihar,India,262244,1536
Bihar,India,850737,12302
Bihar,India,202290,981
Bihar,India,843900,12284
Bihar,India,723060,9614
Bihar,India,726073,9661
Bihar,India,670174,4143
Bihar,India,725549,9649
Bihar,India,266677,1580
Bihar,India,830616,12256
Bihar,India,845960,12287
Bihar,India,726325,12091
Bihar,India,162463,848
Bihar,India,848281,12295
Bihar,India,725827,9658
Bihar,India,851309,12302
Bihar,India,237552,1292
Bihar,India,262820,1547
Bihar,India,720207,9563
Bihar,India,259496,1499
Bihar,India,23589,201
Bihar,India,725958,9661
Bihar,India,234119,1259
Bihar,India,90321,416
Bihar,India,5983,36
Bihar,India,718319,9523
Bihar,India,263100,1553
Bihar,India,713117,5381
Bihar,India,189442,924
Bihar,India,720505,9569
Bihar,India,725759,9656
Bihar,India,830419,12256
Bihar,India,254014,1420
Bihar,India,830227,12255
Bihar,India,846808,12290
Bihar,India,136457,582
Bihar,India,725651,9650
Bihar,India,150502,765
Bihar,India,725235,9646
Bihar,India,842469,12282
Bihar,India,848412,12295
Bihar,India,211258,1042
Bihar,India,830934,12256
Bihar,India,265268,1574
Bihar,India,849405,12297
Bihar,India,195499,944
Bihar,India,700897,4943
Bihar,India,256895,1447
Bihar,India,6942,44
Bihar,India,830435,12256
Bihar,India,829209,12253
Bihar,India,268377,1583
Bihar,India,725518,9649
Bihar,India,254447,1424
Bihar,India,830465,12256
Bihar,India,830965,12256
Bihar,India,263940,1565
Bihar,India,725998,9661
Bihar,India,214242,1076
Bihar,India,851140,12302
Bihar,India,830595,12256
Bihar,India,219349,1121
Bihar,India,831305,12256
Bihar,India,257193,1449
Bihar,India,726217,9663
Bihar,India,848649,12295
Bihar,India,725605,9650
Bihar,India,8931,59
Bihar,India,212355,1058
Bihar,India,847088,12292
Bihar,India,51233,296
Bihar,India,830156,12255
Bihar,India,821815,12217
Bihar,India,75294,382
Bihar,India,259660,1503
Bihar,India,802742,12162
Bihar,India,717539,9505
Bihar,India,263265,1555
Bihar,India,830509,12256
Bihar,India,6290,39
Bihar,India,830750,12256
Bihar,India,725588,9649
Bihar,India,726008,9661
Bihar,India,182728,904
Bihar,India,841198,12279
Bihar,India,726188,9663
Bihar,India,718704,9527
Bihar,India,844239,12284
Bihar,India,725968,9661
Bihar,India,726085,9661
Bihar,India,849578,12297
Bihar,India,828951,12251
Bihar,India,262418,1539
Bihar,India,830834,12256
Bihar,India,185436,910
Bihar,India,730425,12096
Bihar,India,723570,9621
Bihar,India,850915,12302
Bihar,India,830494,12256
Bihar,India,851256,12302
Bihar,India,726230,9664
Bihar,India,851333,12302
Bihar,India,470317,2560
Bihar,India,829904,12255
Bihar,India,262706,1544
Bihar,India,263659,1561
Bihar,India,726028,9661
Bihar,India,7181,50
Bihar,India,850580,12302
Bihar,India,204363,996
Bihar,India,830699,12256
Bihar,India,726351,12093
Bihar,India,850418,12300
Bihar,India,846514,12290
Bihar,India,290385,1630
Bihar,India,257610,1457
Bihar,India,220936,1136
Bihar,India,19284,174
Bihar,India,830659,12256
Bihar,India,830382,12255
Bihar,India,726161,9662
Bihar,India,830686,12256
Bihar,India,830450,12256
Bihar,India,509047,2821
Bihar,India,839267,12272
Bihar,India,245027,1341
Bihar,India,851037,12302
Bihar,India,722418,9599
Bihar,India,246568,1358
Bihar,India,817825,12204
Bihar,India,255932,1439
Bihar,India,725683,9653
Bihar,India,218203,1108
Bihar,India,830489,12256
Bihar,India,847881,12292
Bihar,India,750137,12106
Bihar,India,9212,60
Bihar,India,851310,12302
Bihar,India,830350,12255
Bihar,India,726456,12094
Bihar,India,260034,1512
Bihar,India,850201,12300
Bihar,India,706761,5163
Bihar,India,726120,9661
Bihar,India,258996,1486
Bihar,India,354281,1897
Bihar,India,834199,12261
Bihar,India,848974,12297
Bihar,India,726296,12090
Bihar,India,169024,864
Bihar,India,6650,40
Bihar,India,720717,9573
Bihar,India,7025,44
Bihar,India,845676,12287
Bihar,India,725765,9656
Bihar,India,833390,12260
Bihar,India,850386,12300
Bihar,India,262628,1542
Bihar,India,724880,9644
Bihar,India,227822,1201
Bihar,India,707935,5222
Bihar,India,830866,12256
Bihar,India,94193,426
Bihar,India,725975,9661
Bihar,India,721464,9583
Bihar,India,441375,2391
Bihar,India,17959,160
Bihar,India,725944,9660
Bihar,India,179832,892
Bihar,India,832403,12259
Bihar,India,843720,12284
Bihar,India,830644,12256
Bihar,India,131057,558
Bihar,India,233572,1253
Bihar,India,121947,511
Bihar,India,31980,217
Bihar,India,850059,12300
Bihar,India,850629,12302
Bihar,India,726068,9661
Bihar,India,824625,12224
Bihar,India,250390,1386
Bihar,India,262160,1535
Bihar,India,241222,1312
Bihar,India,851340,12302
Bihar,India,732804,12098
Bihar,India,850711,12302
Bihar,India,210196,1034
Bihar,India,230094,1227
Bihar,India,109498,476
Bihar,India,726606,12096
Bihar,India,567269,3139
Bihar,India,262357,1538
Bihar,India,724230,9635
Bihar,India,257991,1461
Bihar,India,160871,836
Bihar,India,240572,1307
Bihar,India,830788,12256
Bihar,India,243830,1332
